	title	label
70	K팝 플랫폼 지각변동네이버하이브 통합 속도	0
71	노트북 비대면 수업 잡아라가성비 노트북 전쟁 네이버도 참전	0
72	단독 비개발직군연령대 높을수록 네이버 직장내 괴롭힘 더 당했다	0
73	네이버카카오에도 데이터 복지 기금 디지털 서비스 필수재화 가속	0
74	네이버 사용자가 특정 광고 차단 선택한다	0
75	네이버 웨일북 폴라리스오피스 탑재한다	0
76	네이버 개인 간 카드거래 서비스 규제특례 형평성 논란	0
77	단독 네이버 스마트스토어 이달 日 출격글로벌 K장터 키운다	0
78	人사이트임지인 네이버 문화재단 사무국장 글꼴은 그 자체로 소통 도구	0
79	네이버이마트 지역명물 발굴사업 10일까지 진행	0
80	규제 압박에도 카카오 울상 네이버 느긋한 까닭	0
81	서울대카이스트 교수된 네이버 개발자들 아이티라떼	0
82	네이버카카오 규제가 공정 독과점 폐해는 경쟁으로 막아야이슈진단	0
83	펜타시큐리티 네이버클라우드 데이터 암호화 3개월 무상 프로모션	0
84	네이버 ESG보고서연차보고서 글로벌 경연대회 수상	0
85	글로벌 IT 19곳 낸 세금 네이버의 3분의 1	0
86	아크데이타 네이버 클라우드 마켓플레이스에 CDC 솔루션 등록	0
87	초거대AI 강자 네이버가 긴장했다 아이티라떼	0
88	안경덕 화천대유 산재 은폐 필요 조치네이버는 직장 내 괴롭힘 사과	0
89	이마트×네이버 인생 맛집으로 상생 ENjoy	0
90	간추린 뉴스네이버 직장 내 괴롭힘 사망 조사위 구성 검토	0
91	네이버 중소 콘텐츠 기업 지원 기금에 100억 출연	0
92	네이버 日전자책 시장 공략 속도 낸다	0
93	네이버 주제별 검색 확장웹서핑 규모 늘린다	0
94	네이버 AI어벤저스가 창업하니1년만에 300억 뭉칫돈 몰렸다	0
95	네이버 카카오 삼성전자까지 대장 기술주도 추풍낙엽	0
96	이게 다 네이버 카카오 엔씨 때문 개발자 억대 연봉 내건 스타트업 눈물	0
97	네이버 부동산에서 임대보증금 보증 신청	0
98	月 5만5천원에 네이버 맨 위쪽 노출초보 사장님 노린 사기 광고 판친다	0
99	네이버 미지급 추가 근로수당 86억 뒤늦게 정산	0
100	네이버 日 전자책 시장 공략 속도낸다	0
101	SSG닷컴 네이버 장보기 입점 지분 맞교환 시너지 본격화	0
102	네이버 카카오 한국선 돈 벌기 어렵겠네해외로 방향 튼다	0
103	네이버 지역명물 챌린지 후보상품 34개 공개	0
104	K팝 플랫폼 지각변동네이버하이브 통합 속도	0
105	노트북 비대면 수업 잡아라가성비 노트북 전쟁 네이버도 참전	0
106	단독 비개발직군연령대 높을수록 네이버 직장내 괴롭힘 더 당했다	0
107	네이버카카오에도 데이터 복지 기금 디지털 서비스 필수재화 가속	0
108	네이버 사용자가 특정 광고 차단 선택한다	0
109	네이버 웨일북 폴라리스오피스 탑재한다	0
110	네이버 웨일북 폴라리스오피스 탑재한다	0
111	네이버 개인 간 카드거래 서비스 규제특례 형평성 논란	0
112	단독 네이버 스마트스토어 이달 日 출격글로벌 K장터 키운다	0
113	人사이트임지인 네이버 문화재단 사무국장 글꼴은 그 자체로 소통 도구	0
114	네이버이마트 지역명물 발굴사업 10일까지 진행	0
115	규제 압박에도 카카오 울상 네이버 느긋한 까닭	0
116	서울대카이스트 교수된 네이버 개발자들 아이티라떼	0
117	네이버카카오 규제가 공정 독과점 폐해는 경쟁으로 막아야이슈진단	0
118	펜타시큐리티 네이버클라우드 데이터 암호화 3개월 무상 프로모션	0
119	네이버 ESG보고서연차보고서 글로벌 경연대회 수상	0
120	네이버 ESG보고서연차보고서 글로벌 경연대회 수상	0
121	글로벌 IT 19곳 낸 세금 네이버의 3분의 1	0
122	아크데이타 네이버 클라우드 마켓플레이스에 CDC 솔루션 등록	0
123	초거대AI 강자 네이버가 긴장했다 아이티라떼	0
124	안경덕 화천대유 산재 은폐 필요 조치네이버는 직장 내 괴롭힘 사과	0
125	이마트×네이버 인생 맛집으로 상생 ENjoy	0
126	간추린 뉴스네이버 직장 내 괴롭힘 사망 조사위 구성 검토	0
127	네이버 중소 콘텐츠 기업 지원 기금에 100억 출연	0
128	네이버 日전자책 시장 공략 속도 낸다	0
129	네이버 주제별 검색 확장웹서핑 규모 늘린다	0
130	네이버 日전자책 시장 공략 속도 낸다	0
131	네이버 주제별 검색 확장웹서핑 규모 늘린다	0
132	네이버 AI어벤저스가 창업하니1년만에 300억 뭉칫돈 몰렸다	0
133	네이버 카카오 삼성전자까지 대장 기술주도 추풍낙엽	0
134	이게 다 네이버 카카오 엔씨 때문 개발자 억대 연봉 내건 스타트업 눈물	0
135	네이버 부동산에서 임대보증금 보증 신청	0
136	月 5만5천원에 네이버 맨 위쪽 노출초보 사장님 노린 사기 광고 판친다	0
137	네이버 미지급 추가 근로수당 86억 뒤늦게 정산	0
138	네이버 스마트스토어 日 진출메신저 라인에 첫 스토어 구축한다	0
139	기관 네이버카카오 순매수 목표가 상향까지 확바뀐 시선	0
140	네이버 2020 ESG연차보고서 글로벌 경연대회서 동시 수상	0
141	네이버카카오 웹툰웹소설 플랫폼 확보에 올인	0
142	단독네이버 4303억 낼 때 글로벌 IT기업 19곳 합쳐 1539억뿐	0
143	노사 동수 참여 직장 괴롭힘 대응기구 만들자네이버 노사 단체교섭 돌입	0
144	네이버클라우드 국내 우수 SW기업과 동남아 동반 진출	0
145	간추린 뉴스네이버파이낸셜 온라인사업자 대출 1000억원 돌파 外	0
146	네이버카카오 때리기에스타트업 M&A 위축될라	0
147	JB금융 카카오네이버 손잡고 맞춤 서비스	0
148	네이버 겨눈 공정위 칼날대웅과 관계 살핀다	0
149	네이버카카오 디지털로 공연하고 수익 나눕시다	0
150	네이버 현지 업체에 기술플랫폼 이식진출국 상황따라 다양하게 접목	0
151	네이버 미지급 추가 근로수당 86억여원 지난달 30일 정산	0
152	4개국에 웹툰 상표권 등록한 네이버 오늘 국감장 달구나	0
153	네이버쿠팡 등 BNPL 서비스 속속 도입 스웨덴美호주선 MZ세대에 폭발적 인기	0
154	네이버카카오가 합체한 듯日 플랫폼 1위 Z홀딩스 주목	0
155	KTNET 무역센터 입주사에 네이버클라우드 기반 IT 서비스 제공	0
156	문체부네이버신보 문화산업 경쟁력 강화 맞손	0
157	사설 카카오네이버가 국회서 약속한 사회적 책임 이행하라	0
158	뱅크웨어글로벌네이버클라우드 금융 PaaS로 국내외 금융클라우드 시장 공략 맞손	0
159	KTsat은 우주개발 회사카카오네이버와 우주 메타버스 만들고 싶다	0
160	스타트업 리포트 피부관리의 네이버 여신티켓 만든 손승우 패스트레인 대표	0
161	네이버 국내 창작자 위해 100억원 출연 문체부 신보와 콘텐츠 기업 정책보증 지원	0
162	규제특례 서비스 무단 사용 네이버 갑질 논란	0
163	카카오네이버 국감 집중표적 플랫폼 CEO 망신주기 우려	0
164	별점 폐지 파격 발상네이버 비밀병기 MZ세대 기획자들	0
165	카카오네이버vs은행 이번엔 전자 고지戰	0
166	네이버 중소상공인 위한 비즈니스 스쿨 온라인 개교	0
167	K웹툰웹소설 세계에 알린 네이버 작가플랫폼 함께 성장이 제일 중요 인터뷰	0
168	네이버 중소상공인 위한 비즈니스 스쿨 온라인 개교	0
169	K웹툰웹소설 세계에 알린 네이버 작가플랫폼 함께 성장이 제일 중요 인터뷰	0
170	세계 1위 리셀 플랫폼 韓 상륙네이버무신사 나 떨고있니	0
171	직장 내 괴롭힘 네이버 이해진 대신 한성숙 대표가 국감 간다	0
172	여야 포스코네이버카카오쿠팡 대표 국감 증인 채택종합	0
173	간추린 뉴스네이버기업銀 소상공인 온라인사업 진출 지원	0
174	임혜숙 장관 네이버카카오 사회기여 커규제 신중해야	0
175	11개월간 누적 5조원네이버 빠른 정산에 스마트스토어 판매자 방긋	0
176	간추린 뉴스네이버기업銀 소상공인 온라인사업 진출 지원	0
177	임혜숙 장관 네이버카카오 사회기여 커규제 신중해야	0
178	11개월간 누적 5조원네이버 빠른 정산에 스마트스토어 판매자 방긋	0
179	골드만삭스 퓨처테크 ETF 크래프톤과 네이버도 담았다	0
180	기자수첩앱마켓 을의 관점이 필요한 네이버카카오	0
181	네이버 주가 급락하는데 임원들은 자사주 매입	0
182	카카오랑 다르다네이버 임원들 자사주 줍줍	0
183	해양쓰레기 활용 푸른 바다 화분 네이버 해피빈 펀딩 오픈	0
184	방콕 스마트폰족에 틱톡네이버 선물	0
185	네이버글로벌 AI 연구벨트 구축 가속도美日서 인재 영입	0
186	해양쓰레기 활용 푸른 바다 화분 네이버 해피빈 펀딩 오픈	0
187	방콕 스마트폰족에 틱톡네이버 선물	0
188	네이버글로벌 AI 연구벨트 구축 가속도美日서 인재 영입	0
189	네이버 개발자 신입 공채 시작	0
190	네이버카카오쿠팡배민야놀자 다 나와	0
191	네이버 목표주가 유지카카오는 하향	0
192	네이버클라우드 기술인력에 年 3000억대 이상 투자아태지역 톱3 간다	0
193	카드사 페이만 수수료 無규제 VS 네이버 서비스 달라 비교불가	0
194	네이버 노트북까지 만들며 구글 크롬에 도전장	0
195	네이버 상생의 분수펀드 3000억 돌파	0
196	네이버 상생의 분수펀드 3000억 돌파	0
197	골목상권 손떼고 기금 내는 카카오 네이버 직원들 8년전 우리 모습	0
198	네이버카카오 글로벌 공략 웹툰이커머스 공격투자 골목대장 완장 떼고 세계로	0
199	네이버카카오 글로벌 공략 출입인증에 접종예약 방역플랫폼 쌍두마차	0
200	문어발 확장→철수→해외사업 확대플랫폼 상생 8년전 네이버 데자뷔	0
201	창간특집네이버 커머스가 신사업 중심으로SME 품는다	0
202	LG 네이버 OS 웨일 탑재 교육용 노트북 출시	0
203	원격교육 잡자LG전자 네이버와 웨일북 출시	0
204	네이버 키워드리뷰 확대 적용소상공인 매장 악성리뷰 논란 억제	0
205	야당 국감 증인으로 머지포인트 신청네이버11번가도	0
206	카카오 앞서 네이버 상생 빛났다분수펀드 3000억원 돌파	0
207	트렌드 신분증도 자격증도 뭐든지 쏘옥 네이버카카오 디지털 지갑 경쟁	0
208	네이버 스마트스토어 세계에서 가장 빠른 소상공인 정산 도입	0
209	창간특집네이버파이낸셜 기술데이터 기반 혁신금융	0
210	단독 네이버 해피빈 직장갑질 폭로 뒤 가해자 구명 탄원서 써달라 요구	0
211	네이버에 종속된 저축은행광고비 부담 결국 고객에게 간다	0
212	생산성본부 자격증 13종 네이버에서 확인한다	0
213	독과점에 직장 내 괴롭힘 올해는 네이버카카오 국감	0
214	네이버 플레이스 두달만에 광고주 3만 넘었다	0
215	소상공인 성장이 우리의 성장 ESG 힘 싣는 네이버ESG클린리더스	0
216	네이버 스마트스토어 빠른정산 앞당긴다	0
217	단독 네이버 해피빈 직장갑질 폭로 뒤 가해자 구명 탄원서 써달라 요구	0
218	네이버에 종속된 저축은행광고비 부담 결국 고객에게 간다	0
219	생산성본부 자격증 13종 네이버에서 확인한다	0
220	독과점에 직장 내 괴롭힘 올해는 네이버카카오 국감	0
221	네이버 플레이스 두달만에 광고주 3만 넘었다	0
222	소상공인 성장이 우리의 성장 ESG 힘 싣는 네이버ESG클린리더스	0
223	특급호텔 네이버카카오로 예약 고급요리 배달도 되네	0
224	환노위 카카오 김범수네이버 이해진 국감증인 추진	0
225	줍줍 한다면 카카오보다 네이버	0
226	KPC 자격증 13종 네이버 모바일 앱서 확인하세요	0
227	fn사설 네이버카카오 규제 혁신의 싹은 자르지 마라	0
228	카카오네이버 이틀간 시총 17조 증발	0
229	정부 규제 움직임에 카카오네이버 시총 이틀 새 19조 증발	0
230	규제에 발목 잡힐라 네이버카카오 급락	0
231	정부여당 빅테크 규제 움직임에네이버카카오 하루만에 주가 10% 급락	0
232	네이버카카오 금융서비스 위기 금소법 위반 보완할때까지 중단	0
233	네이버 목표주가 60만원시총 100조 간다	0
234	카카오네이버 금융비교 서비스 중단위기	0
235	네이버 클로바노트 누적 다운로드 80만건 돌파정확도편의성 다 잡았다	0
236	단독 국감서 공룡 플랫폼 벼른다더니與 업계 1위 네이버는 쏙 뺐다	0
237	국민지원금 쓸 곳 네이버카카오서 손쉽게	0
238	단독네이버시리즈 프리패스 이용권 도입 1등 카카오페이지 맹추격	0
239	新 개인화 전쟁카톡 반격나선 네이버와 SK텔레콤	0
240	국감 단골손님 네이버는 어떻게 초록공룡 이미지 벗었나	0
241	단독네이버 총수 이해진 소유 회사 지음 미공개 정보로 수백억 평가이익 의혹	0
242	손자회사 3인방 숨겨진 지분가치네이버 시총 100조는 시간문제	0
243	중개만 한다 네이버파이낸셜 금융사와 제휴 계속 늘릴 것	0
244	단독네이버 총수 이해진 소유 회사 지음 미공개 정보로 수백억 평가이익 의혹	0
245	손자회사 3인방 숨겨진 지분가치네이버 시총 100조는 시간문제	0
246	중개만 한다 네이버파이낸셜 금융사와 제휴 계속 늘릴 것	0
247	버스드론철도정비사 자격증네이버에서 확인한다	0
248	이재명 네이버쿠팡 가맹 소상공인 노조 허가하겠다	0
249	네이버구글 자사우대 검색에도 현행법으론 못 막아	0
250	인텔 네이버랩스 브레인리스 로봇 개발 협력5G 기술 융합	0
251	단독 폭언폭행에 줄퇴사네이버 해피빈 직장 내 괴롭힘 폭로	0
252	1020 꽂힌 리셀시장네이버 1위 굳히기	0
253	네이버가 적자 자회사에 투자하는 까닭	0
254	정기구독 시작한 네이버 고객 락인 전략 가속	0
255	여명 네이버와 언론 공생할 수 있을까	0
256	지원금 얼마 받는지 네이버카카오토스서도 조회 가능	0
257	네이버카카오톡으로 코로나 상생 국민지원금 확인한다	0
258	네이버 AI 기술까지 결합 100년 가는 콘텐츠 만들것	0
259	네이버도 카카오도 투자한 세나클소프트IT사람들 정성이 부족했죠	0
260	네이버웹툰 스토리테크 플랫폼 경쟁력 입증	0
261	네이버웹툰 스토리테크 플랫폼 경쟁력 입증	0
262	라방에선 네이버 카카오 안 부럽죠하루 최대 1100건 셀러만 1만4천명 어디	0
263	네이버 엑스퍼트 사업자 전용 비즈 홈 출시	0
264	네이버 현대카드 떴다카카오페이 삼성카드와 격돌	0
265	혈맹으로 플랫폼 공룡 이슈 정면돌파네이버의 승부수	0
266	팬덤 앱 열풍에 네이버하이브 희색 엔씨 울상	0
267	카카오페이X삼성카드 나와 최대 10% 적립 네이버현대카드 출격	0
268	네이버 현대카드와 함께 멤버십 혜택 강화	0
269	핀다 최성호 전 네이버 부사장 영입	0
270	핀다 최성호 전 네이버 부사장 영입	0
271	365˚C 두 얼굴의 네이버	0
272	네이버카카오 중단 다이렉트 車보험중소형사 SOS 왜	0
273	네이버  성균관대 학술정보 통합플랫폼 구축	0
274	네이버도 실시간 목소리 채팅 서비스 시작	0
275	네이버 성균관대와 AI 학술정보 통합플랫폼 구축한다	0
276	단독 네이버 의료 빅데이터 사업 나선다	0
277	네이버 모바일앱 구버전 이달 종료	0
278	네이버 테크 스타트업 후속투자 넘어 기술협력	0
279	네이버 테크 스타트업 후속투자 넘어 기술협력	0
280	등산모임 동문회만 쓴다 08년생 수다방 생긴 네이버 밴드	0
281	네이버 뉴스 2차 알고리즘 검토위 발족	0
282	네이버카카오 창업자가 고액 성과급 받은 까닭	0
283	네이버카카오 지도로 국민지원금 사용처 확인하세요	0
284	포토 손잡은 네이버스타벅스	0
285	네이버 카카오 등 IT 기업집단도 사익편취 사각지대에	0
286	공정위도 네이버카카오 규제 가세	0
287	네이버카카오톡토스앱서 국민지원금 알림서비스 제공	0
288	e커머스 1위 네이버 정기구독 가세	0
289	네이버도 정기구독카카오와 맞짱	0
290	네이버 스마트스토어 정기구독으로 손쉽게	0
291	네이버 제2사옥에 뇌 없는 5G 로봇	0
292	네이버 페이 앱 개발자 모십니다	0
293	네이버 별점테러에 뿔난 의료계병원도 키워드 리뷰 전환할 듯	0
294	네이버 BTS 웹툰 제작 카카오웹툰 따돌리기 나섰다	0
295	네이버 올 상반기 외부투자액 1조3966억 작년 1년치 넘어서	0
296	AI인재 키우자영유아에 판 깔아주는 네이버	0
297	아니 벌써 1兆 네이버웹툰 일냈네연봉 124억 작가도	0
298	아니 벌써 1兆 네이버웹툰 일냈네연봉 124억 작가도	0
299	웹소설쇼핑 이어 도서공연 접수견고해진 네이버 플랫폼 제국	0
300	웹툰 작가로 1년에 124억원을 벌었다네이버 생태계의 힘	0
301	네이버카카오토스 직격탄빅테크 금융플랫폼 사업 접으란 얘기	0
302	네이버 카카오에 칼빼든 금융당국금융상품 팔려면 등록해라	0
303	의료진 검색부터 진료 예약까지네이버 인물정보 서비스의 진화	0
304	유가증권시장 공시 네이버  다우기술	0
305	위기의 농산물도 네이버와 만나면 완판	0
306	네이버 ESG 글로벌 인증	0
307	의료진 검색부터 진료 예약까지네이버 인물정보 서비스의 진화	0
308	유가증권시장 공시 네이버  다우기술	0
309	위기의 농산물도 네이버와 만나면 완판	0
310	네이버 ESG 글로벌 인증	0
311	여의도포럼 대학의 경쟁 상대는 구글 네이버	0
312	삼성전자 네이버 카카오 다 제쳤다6개월 연봉 1억 돌파 넘쳐나는 업종은	0
313	네이버카카오 이번엔 디지털 지갑 전쟁	0
314	네이버 전자상거래 플랫폼 카페24 지분 1499% 확보	0
315	카페24와 1300억원 혈맹 맺은 네이버 글로벌 진출 협력	0
316	네이버 수업 환경에 최적화 웨일북 공개	0
317	네이버 카페24 최대주주로지분 15% 확보	0
318	아마존 온다해외직구 더 키우는 쿠팡네이버	0
319	네이버 190만개 쇼핑몰 가진 카페24에 투자자사몰 겨눈다	0
320	네이버파이낸셜 오프라인 결제주문 특화 페이 앱 출시	0
321	간편결제부터 자산관리까지네이버페이 앱으로 나왔네	0
322	스타트업 4곳에 600억원 투자 네이버 온라인쇼핑 연합작전	0
323	네이버 동맹에 카페24 합류글로벌 진격	0
324	구독경제 키우는 네이버카카오	0
325	Biz & Now 네이버 카페24와 1300억 규모 지분교환	0
326	Biz & Now 네이버 카페24와 1300억 규모 지분교환	0
327	증권가 실적 맑음 네이버고려아연 목표가 줄상향	0
328	네이버 교육용 노트북 웨일북 첫선	0
329	네이버 자회사 Z홀딩스 타고 질주	0
330	네이버카카오 인증서로 1849세 백신 예약	0
331	네이버X신세계 이번엔 명품으로 뭉쳤다	0
332	브랜디 네이버로부터 200억 원 추가 투자 유치연내 일본 진출	0
333	네이버 AI 고도화로 광고 정확도 높이고 도달범위 넓힌다	0
334	고성고성 기업 제품 네이버 쇼핑라이브	0
335	네이버 AI 고도화로 광고 정확도 높이고 도달범위 넓힌다	0
336	고성고성 기업 제품 네이버 쇼핑라이브	0
337	중개사 반발에네이버 허위매물 방지책 포기	0
338	상반기 AI논문 43개 채택네이버 세계AI기업 도약	0
339	단독간편결제 상표권 한방 먹은 네이버 웹툰으로 반격 나서나	0
340	단독 AI가 작업반장하는 정육각네이버 축산 혁신에 꽂혔다	0
341	구독경제 속도내는 네이버카카오쿠팡과 3파전	0
342	네이버 소상공인에 물류대출 서비스	0
343	네이버 ID로 나의건강기록 앱 로그인	0
344	네이버 ID로 나의건강기록 앱 로그인	0
345	네이버쇼핑 구독 커머스 기능 추가	0
346	네이버 앱으로 건강기록 확인하세요	0
347	사설 네이버의 직장 내 괴롭힘임금체불 상생문화 정착해야	0
348	네이버클라우드 스마트워크 기능 강화	0
349	네이버파이낸셜전북銀 맞손	0
350	네이버쇼핑 하이퍼클로바 AI 적용 판매자 상품 더 잘 보이게	0
351	조단위 스톡옵션 준 네이버가 87억 임금체불 커지는 의문점	0
352	네이버 직원 53% 직장 괴롭힘 당해봤다 수당도 87억 체불	0
353	네이버는 루이비통 카카오는 샤넬 네카오 이번엔 명품대전	0
354	고용부 네이버 직장 내 괴롭힘 확인 수당 87억도 체불	0
355	네이버는 루이비통 카카오는 샤넬 네카오 이번엔 명품대전	0
356	40대 직원 극단선택 네이버 직장 내 괴롭힘 사실로	0
357	네이버도 못 피한 획일적 주 52시간 스타트업 다 잡는다	0
358	노동자 사망 초래한 네이버 직장 내 갑질 사실로 드러나	0
359	단독 경찰 변호사법 위반 논란 네이버 무혐의 결론	0
360	네이버이마트 손잡은 장보기 온라인 신선식품 시장 판 바꿀까	0
361	쿠팡 로켓배송 게 섰거라네이버 7개社와 물류동맹 띄웠다	0
362	네이버 2분기 호실적 타고 시가총액 3위 굳히나	0
363	1849세 백신 대리예약 금지 네이버카카오패스 간편인증	0
364	네이버 2분기 호실적 타고 시가총액 3위 굳히나	0
365	1849세 백신 대리예약 금지 네이버카카오패스 간편인증	0
366	네이버 2분기 사상 최대 실적목표주가 60만원도 등장	0
367	네이버 초록창서 車 산다	0
368	네이버 4대 신사업 비중 첫 50% 돌파 2분기 깜짝실적 카카오는 거센 추격	0
369	네이버 신사업 고속 성장 매출영업이익 사상 최대	0
370	네이버 2분기 매출 1조6635억 작년보다 30% 늘어 역대 최대치	0
371	이코노 브리핑 우리은행 네이버 스마트스토어 대출 외	0
372	신사업 날개 단 네이버 실적도 역대급 종합	0
373	신선식품부터 명품구독까지 네이버 커머스 왕좌 굳힌다	0
374	우리은행네이버파이낸셜 금융 협업스마트스토어 업체에 온라인 대출	0
375	기자의 눈 네이버는 영리했다	0
376	네이버 신사업 매출이 창사 후 처음으로 절반 넘었다	0
377	Lets 스타트업 에멘탈 네이버가 점찍은 세무서비스 비즈넵	0
378	네이버 신사업 매출 검색사업 첫 추월	0
379	네이버 신선식품 장보기이마트와 4분기 중 출시	0
380	서프라이즈 네이버 조직 개선 최우선	0
381	네이버 하반기 정기구독머천트솔루션 출시커머스 비즈니스 박차	0
382	네이버 매출영업이익 역대 최대커머스핀테크 40% 넘게 성장	0
383	네이버 사상최대 실적 신사업검색 훨훨 날았다	0
384	네이버 사상최대 실적 신사업검색 훨훨 날았다	0
385	네이버 하반기도 좋다실재가상 넘나드는 승부수	0
386	네이버 매출 절반이 신사업 e커머스핀테크 성장 힘준다	0
387	속보위주 네이버뉴스에 심층기획 메뉴 신설	0
388	네이버CJ도 새벽배송 축구장 92개 크기 AI물류센터 만든다	0
389	쿠팡보다 빨리네이버 물류센터 20만평 확장	0
390	대한항공 마일리지로 네이버플러스 멤버십 혜택	0
391	대한항공 마일리지로 네이버멤버십 이용한다양사 첫 협력	0
392	또 맞붙는 네이버카카오 이번엔 택배대전	0
393	대한항공 마일리지로 네이버 멤버십 이용	0
394	대한항공 마일리지로 네이버 멤버십 이용	0
395	네이버 쇼핑 당일새벽배송 OK	0
396	백신 예약 먹통 칸막이 행정이 원인 과기부 네이버 등과 개선착수	0
397	네이버 자격증 불러오기하면더 쉽게 잡코리아 이력서 작성	0
398	네이버 발렉스와 프리미엄 배송서비스	0
399	네이버이마트 첫 협업은 전국 맛집 메뉴 브랜드화	0
400	신세계네이버 첫 협업 지역명물 챌린지	0
401	이마트네이버 동맹 첫 작품은 상생	0
402	이마트네이버 손잡고 전국 맛집 명물 개발	0
403	하반기엔 카카오 보다 네이버	0
404	네이버이마트 첫 협업은 전국 맛집 메뉴 브랜드화	0
405	신세계네이버 첫 협업 지역명물 챌린지	0
406	이마트네이버 동맹 첫 작품은 상생	0
407	이마트네이버 손잡고 전국 맛집 명물 개발	0
408	하반기엔 카카오 보다 네이버	0
409	네이버 데이터댐 수문 곧 연다	0
