	title	label
34	네이버이마트 지역명물 챌린지 후보 상품 공개	0
35	네이버 ESG보고서연차보고서 글로벌 경연대회 LACP VisionARC 수상	0
36	참 나쁜 이웃 네이버 직장내괴롭힘 18건 중 1건 징계	0
37	샬롯 틸버리 2021 매직 홀리데이 컬렉션 네이버 쇼핑라이브 진행	0
38	SSG닷컴 네이버 장보기 입점트레이더스 쓱배송과 새벽배송도 진출예정	0
39	린클 오는 15일 네이버 쇼핑 라이브 생방송 진행	0
40	비비딕 x 네이버 쇼핑 라이브 오는 28일 라이브 방송 진행	0
41	네이버 직원들에 미지급한 추가 수당 86억원 뒤늦게 지급	0
42	네이버 시리즈온 연휴 맞이 무료 영화 제공	0
43	카카오 네이버 한국은행 CBDC 모의실험 업체 선정 내부감사 필요	0
44	글라스락 곰표 콜라보 기념 특별 라이브 방송네이버 브랜드데이 실시	0
45	집콕 주부타겟 공략 린클 오는 7일 목요일 네이버 쇼핑 라이브 방송	0
46	네이버 ESG보고서연차보고서 글로벌 경연대회 LACP Vision ARC 수상	0
47	공인모 네이버 카페 2022 공인중개사 시험 1차 대비 공인중개사 무료인강 제공	0
48	셀시스 네이버웹툰과 기술 제휴 체결	0
49	이마트 네이버와 상생협업 지역명물 챌린지 	0
50	닥터나인 네이버 쇼핑 라이브 진행	0
51	천호엔케어 네이버 푸드데이 특집 천하제일 건강대회 라이브 진행	0
52	저스트마이데이 네이버쇼핑 유기농생리대 검색어 1위	0
53	셀로니아 아나운서 이혜성 특별 출연 네이버 쇼핑 라이브 성료	0
54	신용보증기금 문화체육관광부네이버와 문화산업 지원 나서	0
55	네이버 국내 SME창작자 지원 100억원 출연	0
56	온라인 권리침해 신고 급증네이버 부동의 1위	0
57	한국만화영상진흥원 2021 네이버웹툰 최강자전 수상작 선정	0
58	네이버 전자서명인증사업자 인증 취득활용처 확장	0
59	오는 30일 비비딕 네이버 쇼핑 라이브 방송 진행	0
60	네이버 전자서명인증사업자 인증 취득	0
61	네이버 MS아마존 출신 인사 영입 AI 연구벨트 협력 가속화	0
62	​​네이버클라우드 국내 유일 내재화된 원천기술하이퍼스케일급 투자 선포	0
63	금융당국 네이버카카오 금소법 위법 소지 서비스 25일부터 중단해야	0
64	네이버카카오 금융서비스 중단 위기당국 금소법 위반 소지 서비스 25일 종료해야	0
65	LG전자 웨일북 출시로 최적의 비대면 교육 솔루션 제공네이버 교육 플랫폼 탑재	0
66	네이버 SME 지원 분수펀드 4년 만에 3000억 돌파	0
67	네이버파이낸셜 12월부터 집화완료 다음날 빠른정산 도입	0
68	벌레퇴치 기업 비비딕 오는 14일 추석맞이 네이버 쇼핑 라이브 방송 진행	0
69	네이버 MSCI ESG부문 국내 기업 첫 최고 등급 AAA 획득	0
70	베베스킨 유기농 아기로션&아기세제 추석맞이 네이버 쇼핑 라이브 진행	0
71	최대 10% 포인트 적립 네이버 현대카드 출시	0
72	진학사 캐치 이력서 작성 네이버 자격증 불러오기로 더 간편해진다	0
73	네파 네이버 쇼핑 서 FW 신상품 컬렉션 공개	0
74	린클 오는 8일 수 음식물처리기 네이버 쇼핑 라이브 스페셜 특가 생방송 진행	0
75	린클 음식물처리기 오는 19일 목 네이버 쇼핑 라이브 특가 생방송 진행	0
76	버즈빌 네이버 OGQ마켓과 제휴 체결	0
77	샬롯 틸버리 네이버 브랜드 스토어 오픈	0
78	비비딕 오는 23일 오후 3시 네이버 쇼핑 라이브 출격	0
79	네이버 브랜드데이와 쇼핑라이브에서 만나요 테팔 온라인 할인행사 진행	0
80	눕스 네이버 쇼핑 라이브 오는 4일 오후 3시 생방송 실시	0
81	네이버 동네 시장 특성에 최적화된 물류 실험	0
82	해충퇴치 전문 기업 비비딕 27일 오후 3시 네이버 쇼핑 라이브 특가 방송 진행	0
83	계절가전 브랜드 눕스 오는 2일 네이버 쇼핑 라이브 생방송 진행	0
84	헬스헬퍼 맥스컷 네이버 쇼핑라이브에서 역대 최다 판매 기록	0
85	네이버파이낸셜전북은행 디지털 금융서비스 제공 MOU	0
86	무더위 대비 눕스 27일 화 오전 10시 30분 네이버 쇼핑 라이브	0
87	공인모 네이버 카페 2022 주택관리사 시험 대비 최신 무료인강 진행	0
88	공인모 네이버 카페 2021 전기기능사 시험 합격 대비 전기기능사 무료인강 선봬	0
89	네이버파이낸셜 스마트스토어 주문관리서비스 수수료율 단일화	0
90	신일 네이버 브랜드데이쇼핑라이브 진행	0
91	여가부 성범죄자 신상정보 오는 1일부터 네이버 앱으로도 확인 가능	0
92	네이버카페 한단모 KBS한국어능력시험 무료인강 공개	0
93	아미코스메틱 BRTC 16만 뷰티 유튜버 최모나와 네이버 쇼핑 라이브 방송 진행	0
94	돌비 네이버와 손잡고 돌비 애트모스 뮤직 국내 공식 출시	0
95	네이버카페 전기모 전기기능사 자격증 무료인강 지원	0
96	콜러 인기 제품 5종 네이버 쇼핑 라이브 첫선 최대 175만원 할인	0
97	비비딕 벌레퇴치기 오는 12일 오전 10시 네이버 쇼핑 라이브 진행	0
98	이지스퍼블리싱 5년 연속 베스트셀러블로그 분야 1위 된다 네이버 블로그&포스트  개정 4판 출간	0
99	네이버 간편결제가 궁금하다면 네이버파이낸셜 경력 개발자 공개 채용	0
100	아미코스메틱 BRTC 16만 뷰티 유튜버 최모나와 네이버 쇼핑 라이브 방송 진행	0
101	돌비 네이버와 손잡고 돌비 애트모스 뮤직 국내 공식 출시	0
102	네이버카페 전기모 전기기능사 자격증 무료인강 지원	0
103	콜러 인기 제품 5종 네이버 쇼핑 라이브 첫선 최대 175만원 할인	0
104	비비딕 벌레퇴치기 오는 12일 오전 10시 네이버 쇼핑 라이브 진행	0
105	이지스퍼블리싱 5년 연속 베스트셀러블로그 분야 1위 된다 네이버 블로그&포스트  개정 4판 출간	0
106	네이버 간편결제가 궁금하다면 네이버파이낸셜 경력 개발자 공개 채용	0
107	네이버카페 경단모 경비지도사 시험일정 대비 무료인강 지원	0
108	네이버 웨일 브라우저 PC에서도 사이드바 단독모드	0
109	본투글로벌센터 네이버클라우드 등 전문 기관과 글로벌 SaaS 기업 키운다	0
110	JTBC네이버와 손잡은 티빙 거침없이 상승세	0
111	비즈스토리 QR체크인 편의점 결제 일상생활 필요한 도구 모은 네이버앱 Na서비스 선봬	0
112	제트컨버터 네이버클라우드 사용 고객 대상 3개월 무상 프로모션 진행	0
113	셀더마 액티브 리페어 그린 하이드로겔 마스크 네이버 쇼핑라이브 실시	0
114	하림 네이버 쇼핑라이브서 닭고기 간편식 할인 판매	0
115	아모레퍼시픽네이버 슈퍼 뷰티 위크 열어	0
116	이니스프리 레티놀 시카 앰플 네이버 쇼핑라이브 완판 달성	0
117	네이버클라우드 年 매출 80% 기술에 투자 글로벌 시장 공략	0
118	네이버클라우드 年 매출 80% 기술에 투자 글로벌 시장 공략	0
119	나 혼자 네크로맨서 웹툰으로 제작네이버에서 공개	0
120	다이렉트 부킹 서비스 오더렉트 네이버페이 간편 결제 지원	0
121	네이버파이낸셜 경력 1일 이상 개발자 공개 채용	0
122	국내 최대 육아용품 전시회 베페 베이비페어 베페X네이버 라이브온라인 베페 개최	0
123	커팅엣지 네이버와 함께 Lifeblog 캠페인 영상 협업	0
124	AJ셀카 네이버 MY CAR 이용 고객 대상 만족도 조사 결과 공개	0
125	슬로우 28일 네이버 쇼핑라이브 진행해 전 품목 최대 45% 할인	0
126	빅히트 엔터테인먼트 네이버와 협업네이버 비엔엑스에 총 3548억 원 투자	0
127	제니퍼룸 22일 네이버 브랜드데이 진행	0
128	대상㈜ 네이버 브랜드데이 및 쇼핑 라이브 방송 진행추석맞이 할인 이벤트 진행	0
129	중소상공인희망재단 네이버 쇼핑라이브 통해 나우 생리대 특집 판매	0
130	호텔 서울드래곤시티 싱그러운 연둣빛 디저트 뷔페 샤인머스캣 스튜디오 네이버 쇼핑라이브 진행	0
131	캐치 채용정보 네이버에서도 만날 수 있어	0
132	천호엔케어 추석 선물 얼리버드 특가전 및 네이버 쇼핑라이브 진행	0
133	슬로우 고밀도 수면 담아낸 TVC 온에어 기념 네이버 브랜드데이 진행	0
134	삼양식품 창립 60주년 기념 네이버 쇼핑라이브 진행	0
135	대상주 네이버 브랜드데이 행사 진행스마트스토어에서 베스트셀러 최대 60% 할인	0
136	네이버파이낸셜 네이버페이 앱 선보인다	0
137	신한카드 네이버제트와 메타버스 업무 협약 체결	0
138	시디즈 27일 네이버 기획전에서 아기의자 몰티 혜택 최대 29% 할인	0
139	구례군장애인복지관 네이버 해피빈 모금액 달성으로 재가 장애인 가구에 선풍기 지원	0
140	시공사 네이버웹툰과 손잡고 마블 코믹스 웹툰 론칭	0
141	한글과컴퓨터 네이버 마이박스에 한컴오피스 웹 탑재문서 동시 편집 가능	0
142	KT엠모바일 알뜰폰 지니뮤직네이버페이 쿠폰 요금 출시 MZ 공략 강화	0
143	하림 6일 초복맞이 네이버 쇼핑라이브 특가 방송 진행	0
144	퍼포먼스 마케팅 플랫폼 텐핑 네이버 브랜드 커넥트 서비스 협력사 선정	0
145	시디즈 6월 29일 네이버 브랜드데이쇼핑라이브 진행 최대 38% 할인	0
146	네이버 온라인 사업 소상공인 위한 빠른 정산대출 성과 톡톡	0
147	네이버 웹툰 고래별 4 5권 나란히 베스트셀러 1 2위	0
148	네이버 연재 웹툰 청사과 낙원 시즌2 알라딘 베스트셀러 1위	0
149	밀레 무선청소기 트라이플렉스 HX1 네이버 쇼핑라이브 통해 최초 온라인 생중계	0
150	밀레 트라이플렉스 HX1 무선 청소기 네이버 쇼핑라이브 청소기 부문 역대 최고 매출 기록	0
151	네이버파이낸셜 네이버페이 현장결제 수수료 전액지원한다	0
152	트래볼루션 네이버의 메타버스 서비스 제페토 통해 한국의 여행지 맵 공개	0
153	하나캐피탈모두가 딜러 네이버 쇼핑으로 라이브 커머스 도전	0
154	버즈빌 광고 참여 사용자에게 네이버페이 포인트 지급	0
155	호텔 서울드래곤시티 네이버 쇼핑 라이브 진행 하이엔드 호텔 최대 57% 할인	0
156	네이버 시리즈 웹소설 화산귀환 누적 매출 100억 돌파	0
157	네이버 최첨단 AI 서비스에 DDN사의 AI 스토리지 채용	0
158	함께하는 금융 네이버클라우드와 AI 활용 업무협약금융 서비스 디지털 경쟁력 강화 시동	0
159	신세계그룹네이버 온오프라인 연합 결성	0
160	보니애가구 31일 네이버 브랜드데이 특가 행사 진행	0
161	시디즈 12일 네이버 쇼핑 라이브서 신학기 의자 최대 39% 할인	0
162	오뚜기 가뿐한끼 현미밥가뿐한끼 짜장 공식 네이버 스마트스토어 출시	0
163	테팔 5월 31일까지 네이버 브랜드 스토어에서 테팔 엑시오 할인 판매	0
164	웹툰 주인공과 채팅을 플레인베이글 네이버웹툰 바른연애 길잡이 채팅 게임 출시	0
165	아미코스메틱 BRTC 개그우먼 이세영과 네이버 쇼핑 라이브 방송 진행	0
166	쎌바이오텍 듀오락 첫 네이버 쇼핑라이브 기념 최대 30% 할인 판매	0
167	테팔 4월 한 달간 네이버 브랜드 스토어에서 테팔 매직핸즈 할인 행사 진행	0
168	시디즈 아이블 출시 기념 네이버 브랜드스토어서 최대 32% 할인	0
169	SSG닷컴 네이버 장보기 입점 이마트몰 쓱배송 서비스 실시	0
170	안산시 공식 네이버 포스트 운영	0
171	SSG닷컴 네이버 장보기 입점고객층 확대 기대	0
172	비비딕 X 네이버 쇼핑 라이브 오는 28일월 라이브 방송 진행	0
