	title	label
99	IBK기업은행 신용회복 성실상환자 카드발급 업무협약	0
100	IBK기업은행 신용회복 성실상환자 카드발급 업무협약	0
101	기업은행 신용회복 성실 상환자에게 카드발급	0
102	IBK기업은행 코로나로 어려운 사장님 氣살리기기업銀 디지털금융 나섰다	0
103	IBK기업은행 탄소배출 저감사업 참여기업에 우대금리	0
104	1세트부터 압도적 점수 차 기업은행의 반격이 시작됐다	0
105	라자레바 31점 벼랑 끝에서 살아난 기업은행	0
106	기업은행 실리콘벨리식 벤처대출 도입	0
107	봄배구 막차 탄 기업은행 변수흥국GS 누가 웃나	0
108	IBK기업은행 압도적 중기대출 성장미래 이익창출줌인리더스클럽	0
109	기업은행 흥국생명GS칼텍스 이어 PS 확정	0
110	중기info IBK기업은행 유망기업에 꼭 맞는 기술 소개팅사업화까지 챙겨줘요	0
111	기업은행의 중소기업 지원 한계더 높은 대출금리 도돌이표	0
112	우리기업은행 판매 라임 사모펀드 피해 고객손실액의 4080%만 배상 받는다	0
113	금감원 우리기업은행에 라임 피해자에 최대 78% 배상해야	0
114	금감원 우리기업은행 라임펀드 피해자 65∼78% 배상하라	0
115	번번이 실패한 노조 이사제기업은행 시험대	0
116	기업은행 우편 대신 카톡문자로모바일 전자고지 실시	0
117	기업은행 우편 대신 카톡문자로모바일 전자고지 실시	0
118	기업은행서 코로나 대출 받은 중기 유예이자 나눠서 낸다	0
119	수은에서 금융권 첫 노조추천 사외이사 탄생 KB기업은행에서도 나오나	0
120	IBK 기업은행 지문홍채 넘어 목소리로 인증간편함에 소비자들 호응	0
121	전병성 기업은행 디지털그룹 부행장 올해 네이버 등 빅테크와 연계금융유통 융복합상품 선뵐 것	0
122	기업은행 중기 대출비중 확대 코로나 위기극복 최우선 지원	0
123	IBK기업은행 신규 외환거래 기업에 경품	0
124	기업은행 vs 도로공사여자배구 신 맞수 혈전	0
125	IBK기업은행 희망디자인 사업 낡은 푸드트럭에 디자인 지원	0
126	기업은행도 유니폼 없앤다	0
127	강원형 고용창출 333자금 농협기업은행 참여	0
128	기업은행 사우디아라비아 중소기업은행 설립지원 협약	0
129	금감원 사모펀드 제재심 착수 내일 기업은행부터 시작	0
130	사모펀드 제재심 착수 첫 타깃은 기업은행	0
131	간추린 뉴스기업은행 착한 임대인 운동 6월까지 연장 外	0
132	스포츠 단신도로공사 기업은행에 대역전 3위 자리바꿈	0
133	혁신기업 만나고 가상지점 방문윤종원 기업은행장 메타버스 소통	0
134	기업은행 건물 임대료 6개월간 50% 인하	0
135	펀드사태 기업은행 중징계 결론 못 낸 금감원무엇이 부담됐나	0
136	윤종원 기업은행장 메타버스로 혁신창업기업과 소통	0
137	여풍당당 기업은행승진 지점장 30%가 여성	0
138	IBK기업은행 스마트폰 카드결제 단말기 BOX POS 출시	0
139	윤종원 기업은행장 메타버스로 혁신창업기업과 소통	0
140	여풍당당 기업은행승진 지점장 30%가 여성	0
141	IBK기업은행 스마트폰 카드결제 단말기 BOX POS 출시	0
142	기업은행 지점장 승진자 셋 중 한 명은 여성	0
143	기업은행 상반기 정기인사서 女지점장 승진 역대 최대	0
144	기업은행 역대 최대규모 여성지점장 배출최연소 지점장 발탁	0
145	라임펀드 은행 제재 논의28일 기업은행부터 시작	0
146	기업은행 여성 부행장 승진 발탁ESG경영팀 신설	0
147	IBK기업은행 조직개편 단행여성 부행장 추가 발탁	0
148	기업은행 중소기업 대출 금융권 첫 200조 돌파	0
149	기업은행 여성 부행장 추가 발탁	0
150	기업은행 중소기업 대출 금융권 첫 200조 돌파	0
151	기업은행 노조에 이사회 성문 열었다	0
152	IBK기업은행 푸드트럭에 희망을 포토뉴스	0
153	지티원 IBK기업은행 디지털DM센터 구축에 써티익스프레스 공급	0
154	기업은행 코로나 위기 中企 신속 지원혁신금융바른경영 선도	0
155	기업은행 코로나 위기 中企 신속 지원혁신금융바른경영 선도	0
156	포토 윤종원 기업은행장 혁신기업과 메타버스 소통	0
157	IBK기업은행 미얀마에 현지법인 설립	0
158	기업은행 혁신창업기업 64개 선발5개월간 지원 시작	0
159	IBK기업은행 효진오토테크에 60억원 투자	0
160	IBK기업은행 하반기 신입행원 100명 공개 채용	0
161	기업은행 코로나19 의료진에 IBK희망냉장고 후원	0
162	KTIBK기업은행 中企 나선다금융DX 신사업 개발	0
163	KTIBK기업은행 中企 나선다금융DX 신사업 개발	0
164	기업은행 창립 60주년 中企 지원 소명 다하자	0
165	기업은행 60주년윤종원 행장 中企지원으로 경제 역동성 높이자	0
166	기업은행KT 디지털 신사업 협력 강화	0
167	포토 창립 60주년 맞은 기업은행	0
168	KT기업은행 디지털자동화 신산업 中企 지원 업무협약	0
169	장하원 조여가는 디스커버리 수사 기업은행증권사까지 압수수색	0
170	윤종원 기업은행장 디지털ESG경영 과거와 질적으로 달라	0
171	김기문 회장 기업은행 60년 축하 방문	0
172	기업은행 창립 60주년 기념 특판 예금중금채 출시	0
173	기업은행 디지털그룹장 문창환혁신금융그룹장 박청준	0
174	기업은행 신임 부행장 박청준문창환 선임	0
175	비대면 영업점장 회의 연 기업은행윤 행장 금융 주치의로 맞춤 진단	0
176	비대면 영업점장 회의 연 기업은행윤 행장 금융 주치의로 맞춤 진단	0
177	기업은행 전국 영업점장 회의 개최	0
178	기업은행 직원권익보호관 도입이현주 박사 임용	0
179	윤종원 기업은행장 예비지점장들과 소통 中企 육성 사명감 갖고 일해달라	0
180	인사 IBK기업은행	0
181	대전시대전도시공사IBK기업은행 소상공인청년창업기업 지원기금 200억 조성	0
182	중소기업 보호육성 필요윤종원 기업은행장의 당부	0
183	IBK기업은행 안면인식으로 은행업무 보세요	0
184	IBK기업은행 새 광고모델에 배우 이제훈	0
185	포토 대구경북 中企 방문한 윤종원 IBK기업은행장	0
186	기업은행장 원주이천서 현장소통	0
187	기업은행장 중기 애로사항 청취	0
188	호남충청 현장 찾은 윤종원 기업은행장中企 지원 당부	0
189	이코노브리핑 기업은행배 여자바둑 마스터즈 창설 외	0
190	유가증권시장 공시 대한전선  센트럴인사이트  기업은행	0
191	윤종원 기업은행장 현장 행보100번째 지점 방문	0
192	윤종원 기업은행장 현장 소통 행보	0
193	부산경남 기업 방문한 윤종원 기업은행장 지속성장 지원	0
194	윤종원 기업은행장 中企영업점 현장 소통	0
195	기업은행 대상 디스커버리펀드 분조위 열린다	0
196	윤종원 기업은행장 중기 방문해 애로사항 청취	0
197	중부발전 기업은행과 소상공인 지원펀드 100억원 조성 업무협약 체결	0
198	윤종원 기업은행장 혁신기업 에스에이티숨비 방문	0
199	윤종원 기업은행장 혁신 中企 방문해 의견 청취	0
200	WIS 2021 IBK창공 기업은행이 키운 ICT스타트업 24개사	0
201	현병택 전 IBK기업은행 부행장 바이오스마트그룹 부회장 영입	0
202	IBK기업은행 알토스배구단 새 사령탑에 서남원 신임 감독 선임	0
203	IBK기업은행 알토스배구단 새 사령탑에 서남원 감독 선임	0
204	IBK기업은행 알토스배구단 새 사령탑에 서남원 감독 선임	0
205	윤종원 기업은행장 금융권 최초 中企 제품 판매 라이브방송 지원	0
206	금융라운지 산업 수출입 기업은행 남직원 뿔났다군복무 앞으로 승진혜택 안돼	0
207	IBK기업은행 은행권 첫 1조 ESG채권 최고등급	0
208	흥국생명 김미연 vs IBK기업은행 표승주 서브 폭탄 버티는 쪽이 이긴다	0
209	기업은행 안방에서 흥국생명에 카운터펀치	0
210	기업은행장 신입행원과 언택트 소통	0
211	기업은행 김주향이 피어올린 봄배구 향기	0
212	스포티비 나우기업은행 5%금리 SPOTV NOW 적금 출시	0
213	상승세 라자레바 기업은행 봄 배구의 희망	0
214	절실함의 한판 IBK기업은행이 웃었다	0
215	20% 배당 예외 기업은행 내달 배당성향 결정	0
216	윤종원 기업은행장 당분간 지주사 전환 안해	0
217	안동경찰서 보이스피싱범 검거도운 IBK기업은행 안동지점에 표창	0
218	윤종원 기업은행장 노조 추천이사제 법 개정이 먼저	0
219	윤종원 기업은행장 디스커버리 배임 없도록 선 조정후 보상	0
220	윤종원 기업은행장 디스커버리 배임 없도록 선 조정후 보상	0
221	윤종원 기업은행장 2년내 디지털 인재 1000명 양성	0
222	스포츠 단신GS칼텍스 기업은행 완파하고 다시 선두로	0
223	매경 CEO특강 윤종원 IBK기업은행장  이화여대서 강연	0
224	캠코 기업은행과 부산경남지역 중소기업 지원 협약	0
225	윤종원 기업은행장 상반기 중기대출 확대 당부	0
226	기업은행 이어 우리신한도 라임 징계 감경될까	0
227	기업은행 상반기 中企 대출 공급 확대	0
228	도로공사 717에서 뒤집다 기업은행에 대역전승	0
229	기업은행 스타트업 육성 양보다 질로 전환	0
230	사모펀드 사태 前 기업은행장 중징계	0
231	IBK기업은행 여성지점장 승진 역대 최대비율상반기 정기인사	0
232	IBK기업은행 여성지점장 승진 역대 최대비율상반기 정기인사	0
233	기업은행 중소기업 학술 컨퍼런스 논문 공모연구비 지원	0
234	SK브로드밴드 기업은행에 클라우드PC 공급금융 첫 레퍼런스	0
235	인사IBK기업은행	0
236	인사 IBK기업은행	0
237	취임후 100번째 영업점 방문 윤종원 기업은행장 소통 박차	0
238	윤종원 IBK기업은행장 중기 코로나 위기 극복 지원	0
239	경제계 인사 IBK기업은행 외	0
