	title	label
55	바이오 스페셜화이자J&J 소송 종결 셀트리온 인플렉트라 반사이익 기대	0
56	지주사부터 합친 셀트리온 3사 합병 급물살	0
57	셀트리온 코로나 치료제 렉키로나 인도네시아서 해외 첫 판매 허가	0
58	셀트리온 코로나 항체치료제 인도네시아서 긴급 사용승인	0
59	셀트리온 렉키로나 업그레이드 돌입	0
60	셀트리온 델타변이 치료제 내달 임상 착수	0
61	역시 코로나 대장주 삼성바이오셀트리온 2분기도 날았다	0
62	코스닥도 휩쓴 카카오 셀트리온 양강체제 무너뜨렸다	0
63	셀트리온 코로나 치료제 렉키로나 효능 다시 입증	0
64	셀트리온 100억대 법인세 소송 2심도 승소	0
65	셀트리온 코로나19 항체치료제 임상 3상 결과 발표중증환자 발생 70% 감소	0
66	셀트리온 코로나 치료제 렉키로나 중증악화 70% 개선	0
67	바이오도 실적 풍성 셀트리온 영업익 2263억 전망	0
68	셀트리온 코로나치료제 렉키로나유럽집행위원회서 유망 약품 선정	0
69	K바이오 신흥세력①SD바이오센서 셀트리온 제치고 3조 선착 전망	0
70	셀트리온 코로나 치료제 중증 악화율 70% 줄였다	0
71	서진석 셀트리온 의장 英바이오기업 사내이사로530억 투자 최대주주 눈앞	0
72	셀트리온 오리지널 넘어선 복제약치료 영역 넓힌다	0
73	K제조업현장을 가다연구임상생산 원스톱K바이오 미래 셀트리온	0
74	단독 셀트리온 해외 맡기던 임상분석기능 국산화	0
75	셀트리온 코로나 치료제 회복기간이 늘어난 까닭은	0
76	셀트리온 렉키로나 임상 3상서 효능 확인국내외 허가 청신호	0
77	셀트리온 렉키로나 경증치료제 허가받을 것	0
78	셀트리온 코로나 치료제 렉키로나 중증악화율 70% 감소시켜	0
79	서정진 장남 서진석 셀트리온 의장 英 바이오 기업 사내이사 올라	0
80	셀트리온 진화형 렉키로나 개발중3분기 임상 돌입	0
81	셀트리온 렉키로나 임상3상 중간발표 임박수출전선 변화 예고	0
82	셀트리온삼바 투톱레고켐바이오 라이징 스타	0
83	셀트리온 램시마SC 북미 본격 공략	0
84	셀트리온 英익수다 530억 지분투자 ADC 신약 파이프라인 확보	0
85	셀트리온 항체藥과 시너지2025년 20조 ADC 시장 정조준	0
86	英바이오社 품은 셀트리온 신약개발 잰걸음	0
87	서정진 셀트리온 명예회장 EY 세계 최우수 기업가상	0
88	서정진 셀트리온그룹 명예회장 비즈니스계 오스카상 수상	0
89	셀트리온 바이오시밀러 유럽 간다	0
90	셀트리온 코로나 치료제 인도 변이에 효과	0
91	셀트리온의 질주 K바이오 연간 매출 2조원 시대 여나	0
92	셀트리온씨젠SK바이오팜 1분기 실적 날았다	0
93	셀트리온 치료제 델타 변이에 효과 낮아	0
94	셀트리온 코로나19 항체 치료제 중동 진출 속도	0
95	셀트리온 렉키로나 범아랍권 진출	0
96	셀트리온 코로나 치료제 첫 수출	0
97	셀트리온 코로나 치료제 중증 발생 70% 낮춰	0
98	서진석 셀트리온 의장 英바이오기업 사내이사로530억 투자 최대주주 눈앞	0
99	셀트리온 오리지널 넘어선 복제약치료 영역 넓힌다	0
100	K제조업현장을 가다연구임상생산 원스톱K바이오 미래 셀트리온	0
101	단독 셀트리온 해외 맡기던 임상분석기능 국산화	0
102	셀트리온 코로나 치료제 회복기간이 늘어난 까닭은	0
103	셀트리온 렉키로나 임상 3상서 효능 확인국내외 허가 청신호	0
104	셀트리온 렉키로나 경증치료제 허가받을 것	0
105	셀트리온 코로나 치료제 렉키로나 중증악화율 70% 감소시켜	0
106	셀트리온 렉키로나 글로벌 3상서 효능안전성 확인	0
107	셀트리온 코로나 치료제 렉키로나 중증악화율 70% 감소시켜	0
108	서정진 장남 서진석 셀트리온 의장 英 바이오 기업 사내이사 올라	0
109	셀트리온 진화형 렉키로나 개발중3분기 임상 돌입	0
110	셀트리온 렉키로나 임상3상 중간발표 임박수출전선 변화 예고	0
111	셀트리온삼바 투톱레고켐바이오 라이징 스타	0
112	셀트리온 램시마SC 북미 본격 공략	0
113	셀트리온 英익수다 530억 지분투자 ADC 신약 파이프라인 확보	0
114	셀트리온 항체藥과 시너지2025년 20조 ADC 시장 정조준	0
115	英바이오社 품은 셀트리온 신약개발 잰걸음	0
116	英바이오社 품은 셀트리온 신약개발 잰걸음	0
117	셀트리온 미래에셋과 손잡고 영국 익수다 지분투자 새 파이프라인 모색	0
118	서정진 셀트리온 명예회장 EY 세계 최우수 기업가상	0
119	서정진 셀트리온그룹 명예회장 비즈니스계 오스카상 수상	0
120	셀트리온 바이오시밀러 유럽 간다	0
121	셀트리온 코로나 치료제 인도 변이에 효과	0
122	셀트리온의 질주 K바이오 연간 매출 2조원 시대 여나	0
123	셀트리온씨젠SK바이오팜 1분기 실적 날았다	0
124	셀트리온 치료제 델타 변이에 효과 낮아	0
125	셀트리온 코로나 치료제 인도 변이에 효과	0
126	셀트리온의 질주 K바이오 연간 매출 2조원 시대 여나	0
127	셀트리온씨젠SK바이오팜 1분기 실적 날았다	0
128	셀트리온 치료제 델타 변이에 효과 낮아	0
129	셀트리온 코로나19 항체 치료제 중동 진출 속도	0
130	셀트리온 렉키로나 범아랍권 진출	0
131	셀트리온 코로나 치료제 첫 수출	0
132	셀트리온 렉키로나 글로벌 판매 돌입	0
133	셀트리온 유럽 류머티즘학회서 휴미라복제약 임상 결과 발표	0
134	셀트리온 렉키로나 코로나 경증환자에 효과	0
135	기세 꺾인 공매도  셀트리온 등 취약종목 상승 전환	0
136	셀트리온 지켜내자 한국판 게임스톱되나	0
137	추락하던 셀트리온 3형제 한숨 돌렸다	0
138	셀트리온 코로나19 자가검사키트 식약처 조건부 허가 획득	0
139	공매도 표적된 바이오셀트리온 3형제신풍제약 급락	0
140	셀트리온 코로나19 자가검사키트 식약처 조건부 허가	0
141	자산 135조원 네이버 재계순위 41위→27위셀트리온 21계단 상승	0
142	셀트리온 코로나 치료제 1300명에 투약치료제 속도 붙나	0
143	셀트리온 소유경영 분리한다더니 2세 형제경영 체제 더 공고해졌다	0
144	서정진은 말렸지만 셀트리온 올해 핵심은 렉키로나수출 언제	0
145	셀트리온 코로나 치료제 1300명에 투약치료제 속도 붙나	0
146	셀트리온 소유경영 분리한다더니 2세 형제경영 체제 더 공고해졌다	0
147	서정진은 말렸지만 셀트리온 올해 핵심은 렉키로나수출 언제	0
148	바이오 대장주 삼바셀트리온 수급에 엇갈린 주가	0
149	셀트리온 신속 진단키트 美 FDA서 긴급 승인	0
150	셀트리온 코로나19 항원신속진단키트 美 FDA 긴급사용승인	0
151	빗장 풀리는 공매도최대 타깃은 셀트리온엔씨	0
152	셀트리온 부회장 코로나19 치료제 이르면 상반기 임상 완료	0
153	셀트리온 2조 클럽 청신호1분기 매출 벌써 5000억 넘겨	0
154	셀트리온아이큐어 붙이는 치매약 도네리온패취 품목허가 신청	0
155	셀트리온 신속 진단키트 美 FDA 긴급사용승인	0
156	빗장 풀리는 공매도최대 타깃은 셀트리온엔씨	0
157	셀트리온 부회장 코로나19 치료제 이르면 상반기 임상 완료	0
158	셀트리온 2조 클럽 청신호1분기 매출 벌써 5000억 넘겨	0
159	셀트리온아이큐어 붙이는 치매약 도네리온패취 품목허가 신청	0
160	셀트리온 붙이는 치매약 상용화 초읽기	0
161	셀트리온 코로나 신속진단키트 미국 FDA 긴급사용승인 획득	0
162	셀트리온 中 진출 재시동사장급 2인 파견	0
163	유럽 가는 렉키로나셀트리온그룹 올 영업익 2조α 현실화되나	0
164	셀트리온 새 치매 치료제 출시 임박	0
165	셀트리온 中 진출 재시동사장급 2인 파견	0
166	유럽 가는 렉키로나셀트리온그룹 올 영업익 2조α 현실화되나	0
167	줌인은퇴 서정진 셀트리온 소방수스타트업 창업으로 제 2막 시작	0
168	셀트리온 렉키로나 유럽 출시 초읽기	0
169	셀트리온제약 의장 서진석씨 셀트리온헬스케어 의장 서준석씨	0
170	막 오른 셀트리온 2기 오너2세 경영 전면에	0
171	셀트리온 코로나 치료제유럽의약품청서 사용 권고	0
172	셀트리온 R&D인력 최다한미는 투자비중 1위	0
173	셀트리온 진단키트 美 FDA 판매 허가 획득	0
174	셀트리온 오너2세 체제로서정진 장차남 등기임원에	0
175	셀트리온 코로나 치료제유럽의약품청서 사용 권고	0
176	셀트리온 R&D인력 최다한미는 투자비중 1위	0
177	셀트리온 진단키트 美 FDA 판매 허가 획득	0
178	K제약바이오 수출 양극화 심화셀트리온삼바 독주	0
179	셀트리온 유플라이마 휴미라 바이오시밀러고농도로 투여량 절반건강한 봄맞이	0
180	삼성바이오에피스 셀트리온 주주는 좋겠네3세대 바이오시밀러 급팽창	0
181	GS칼텍스배 프로기전 셀트리온 우리가 챔피언	0
182	셀트리온 항암제 日시장 절반 가까이 차지	0
183	간추린 뉴스셀트리온 붙이는 치매약 품목허가 신청 外	0
184	셀트리온 항암제 日서 고공행진	0
185	거침없는 K바이오 11곳이 1조클럽업계 1위는 셀트리온	0
186	셀트리온 심근증 신약 글로벌 임상 본격시동	0
187	셀트리온 박사급 과장 입사4년만에 사내이사 누구	0
188	셀트리온 코로나 중화 항체 진단키트유럽서 인증 획득	0
189	한해 농사 이상 셀트리온 코로나 치료제 가치 얼마	0
190	1000만 개미시대 삼성전자셀트리온 쏠림	0
191	셀트리온 렉키로나 유럽 진출 눈앞	0
192	셀트리온 1위 등극제약바이오 판도 바뀌었다	0
193	인사셀트리온그룹	0
194	셀트리온 1위 등극제약바이오 판도 바뀌었다	0
195	인사셀트리온그룹	0
196	셀트리온동아ST 이어 삼성에피스도 참전8兆 건선 시밀러 놓고 각축전	0
197	서정진 장남 서진석 부사장 셀트리온 등기이사 오른다	0
198	셀트리온 오너 2세 등기이사 오른다	0
199	셀트리온 코로나 항체치료제 렉키로나주 유럽 수출 길 열려	0
200	셀트리온 렉키로나 유럽진출 임박	0
201	코로나 치료제 승인 절차셀트리온 3형제 동반 상승	0
202	셀트리온 개인외국인 동반매수최근 주가 하락 일회성 요인	0
203	89년 제약 맏형 동아의 자존심 셀트리온 영역서 승부수	0
204	코로나 치료제 승인 절차셀트리온 3형제 동반 상승	0
205	셀트리온 개인외국인 동반매수최근 주가 하락 일회성 요인	0
206	89년 제약 맏형 동아의 자존심 셀트리온 영역서 승부수	0
207	사상 최대실적 셀트리온 박차를 가하다	0
208	내리막 걷는 셀트리온 어닝쇼크에 또 털썩	0
209	셀트리온 年매출 2조 시대 눈앞	0
210	역대 최대 실적 축포 쏜 셀트리온 올해는 더 좋다	0
211	셀트리온 램시마 업고 역대급 실적	0
212	셀트리온 창립 18년 만에 제약바이오 매출 1위 달성	0
213	年300만명분 생산 셀트리온 렉키로나주 예상 매출액 계산해보니	0
214	셀트리온 작년 사상최대 실적매출 전년비 64% 늘어 18조	0
215	셀트리온 창립 18년 만에 제약바이오 매출 1위 달성	0
216	年300만명분 생산 셀트리온 렉키로나주 예상 매출액 계산해보니	0
217	렉키로나주 효능 논란 일축 백신 주권 내세운 셀트리온	0
218	셀트리온 백신 개발 검토치료제도 개선中	0
219	셀트리온 코로나 백신 기술자립 선언 개발 준비돼 있다	0
220	원성진 전승으로 정규시즌 마감 셀트리온 바둑리그 챔프전 직행	0
221	셀트리온 코로나19 항체치료제 전국 의료기관 공급 개시	0
222	셀트리온 코로나 항체 치료제 렉키로나 공급	0
223	공학한림원상 대상에 서정진 셀트리온 명예회장	0
224	셀트리온 코로나 항체 치료제 렉키로나 공급	0
225	공학한림원상 대상에 서정진 셀트리온 명예회장	0
226	삼바 이어 셀트리온도 22조 휴미라 시장 출격	0
227	셀트리온 유럽서 고농도 휴미라 복제약 판매허가	0
228	셀트리온 코로나 치료제 유럽서 동반심사 착수	0
229	셀트리온 잇는 K치료제상반기 34종 사용 가능성	0
230	셀트리온 램시마SC 국내 본격 판매 개시	0
231	셀트리온 아일리아 글로벌 임상 3상 착수	0
232	셀트리온 코로나藥 임상데이터보니 중증 전이 막는 효과탁월	0
233	은퇴했다던 셀트리온 서정진 기자간담회를 작심한 까닭은	0
234	셀트리온 램시마SC 국내 본격 판매 개시	0
235	셀트리온 아일리아 글로벌 임상 3상 착수	0
236	셀트리온 코로나藥 임상데이터보니 중증 전이 막는 효과탁월	0
237	은퇴했다던 셀트리온 서정진 기자간담회를 작심한 까닭은	0
238	힘 못쓰는 셀트리온코로나치료제 첫 허가에도 주가는 무덤덤	0
239	국내 1호 셀트리온 코로나 치료제식약처 고위험군 환자에 사용 허가	0
240	한국판 게임스톱 운동 효과셀트리온 공매도 잔액 줄었다	0
241	셀트리온 공매도 잔액 뚝외국인 백기투항까진 글쎄	0
242	국산 1호 치료제 셀트리온 렉키로나주 17일부터 무료접종	0
243	우린 10년간 당했다 反공매도 전쟁터된 셀트리온	0
244	우린 10년간 당했다 反공매도 전쟁터된 셀트리온	0
245	셀트리온 코로나 치료제 17일부터 환자들에 투약	0
246	셀트리온이 한국판 게임스톱공매도 비중 62% 불과	0
247	셀트리온 유플라이마 유럽 판매 허가 획득	0
248	반등장 개미들 삼성전자인버스 담고 셀트리온 팔고	0
249	공매도 전쟁 선언 하루만에주가 쑥 빠진 셀트리온에이치엘비	0
250	동학개미 셀트리온 결집해도 주가 올리기는 힘들다	0
251	셀트리온 램시마SC 북미시장 진출	0
252	한국판 게임스톱셀트리온에이치엘비 급등	0
253	셀트리온 찍어개미들 공매도에 선전포고	0
254	셀트리온 찍어개미들 공매도에 선전포고	0
255	게임스톱과 다른데공매도 테마 이유로 셀트리온 이상 급등	0
256	개인투자자 공매도 전쟁 선언에셀트리온 14% 급등 마감	0
257	공매도 전면전 대상 셀트리온에이치엘비 장중 급등	0
258	셀트리온 램시마SC 캐나다 판매 허가 획득	0
259	국내로 옮겨붙은 反공매도 운동셀트리온이 1호 되나	0
260	레딧에 뜬 셀트리온 매수 글국내서도 술렁	0
261	식약처 셀트리온 코로나 치료제 2월 허가할 듯	0
262	셀트리온 2030년까지 매년 1개 이상 제품 허가 취득 목표	0
263	EMA 셀트리온 코로나치료제 사용 권고	0
264	셀트리온 2030년까지 매년 1개 이상 제품 허가 취득 목표	0
265	EMA 셀트리온 코로나치료제 사용 권고	0
266	셀트리온 코로나 치료제 사이버 공격에 정보 유출	0
267	맥못추는 셀트리온 3형제반등은 언제쯤	0
268	셀트리온 3사 합병땐 바이오업계 퀄컴 될 것	0
269	쥴릭파마 셀트리온 코로나19 치료제 렉키로나주 유통 개시	0
270	식약처 자문단 셀트리온 치료제 품목허가 권고종합	0
271	셀트리온 3형제 코로나 치료제 조건부 허가에도 급락	0
272	차익매물 쏟아진 셀트리온 저가매수 기회일까	0
273	공학학림원 대상에 서정진 셀트리온 회장	0
274	기대가 컸나셀트리온 또 급락	0
275	서정진 셀트리온 명예회장 한국공학한림원 大賞	0
276	게임체인저 힘들다 셀트리온 주가 하락	0
277	셀트리온 코로나 치료제 이달 중 노인 등에 투약	0
278	코로나 치료제 임상 발표에도셀트리온 7% 급락	0
279	셀트리온 코로나 항체치료제 중증환자 발생 54% 감소시켜	0
280	셀트리온 휴미라 복제약 유럽서 판매허가	0
281	셀트리온 렉키로나주 중등증고위험군 경증에 제한적 투여 권고	0
282	셀트리온 경증 코로나치료제 2월초 품목허가 후 출시	0
283	셀트리온 치료제 중증 54% 줄고 회복 3일 단축	0
284	셀트리온 치료제 중증 54% 줄고 회복 3일 단축	0
285	셀트리온 코로나 치료제 중증 악화 막는데 높은 효과	0
286	셀트리온 코로나 치료제 회복기간 6일 단축	0
287	셀트리온 치료제 중환자 발생률 절반 감소회복기간도 단축상보	0
288	국산 1호 셀트리온 코로나 치료제 탄생 눈 앞	0
289	셀트리온 렉키로나주 기존 코로나 치료제보다 효과 좋아	0
290	셀트리온 건선 치료 바이오시밀러 임상 시작	0
291	제약바이오 지각변동셀트리온 1위 오른다	0
292	셀트리온 13일 코로나 치료제 임상 2상 결과 발표	0
293	셀트리온 코로나 치료제 임상결과 조기 발표해외 발표일정도 조율 중	0
294	셀트리온 렉키로나주 기존 코로나 치료제보다 효과 좋아	0
295	셀트리온 건선 치료 바이오시밀러 임상 시작	0
296	제약바이오 지각변동셀트리온 1위 오른다	0
297	셀트리온 13일 코로나 치료제 임상 2상 결과 발표	0
298	셀트리온 코로나 치료제 임상결과 조기 발표해외 발표일정도 조율 중	0
299	셀트리온 항체치료제 임상 2상 결과 13일 나온다	0
300	셀트리온 안과질환 치료제 바이오시밀러 글로벌 임상 3상 개시	0
301	국내 제약바이오사 순위 지각변동셀트리온 첫 1위 등극 전망	0
302	식약처 셀트리온 코로나 항체 치료제 조건부 허가 국내 1호	0
303	셀트리온 코로나 항체치료제 검증자문단 회의18일 결과 공개	0
304	셀트리온 코로나 항체치료제 검증자문단 회의18일 결과 공개	0
305	셀트리온 렉키로나주 국산 1호 코로나 치료제	0
306	SK바사 115% 셀트리온 21% 백신으로 갈렸다	0
307	셀트리온 치료제 렉키로나주 조건부허가 무게	0
308	고위험군에 투약 국산 셀트리온 치료제 조건부 허가 권고	0
309	내달 초 K치료제 나오나셀트리온 렉키로나 허가 초읽기	0
310	셀트리온 코로나 치료제 시판허가 초읽기	0
311	식약처 승인 치료제 렘데시비르 유일셀트리온 등 15개 경쟁	0
312	셀트리온 서정진 치료제 원가에 무제한 공급	0
313	식약처자문단 셀트리온 항체치료제 조건부 허가 권고	0
314	식약처자문단 셀트리온 항체치료제 조건부 허가 권고	0
315	포토뉴스 셀트리온 항체치료제 의료현장에 무료 제공	0
316	포토 코로나 항체치료제 생산하는 셀트리온	0
317	셀트리온 렉키로나 브라질서 긴급사용 승인	0
318	셀트리온 렉키로나주 잇는 K치료제 2호는 누가 될까	0
319	셀트리온 허쥬마일본 점유율 1위 됐다	0
320	셀트리온 치료제 국산 1호 승인 아스트라 고령층 접종 안갯속	0
321	셀트리온 코로나 항체 치료제첫 국산 치료약으로 승인 임박	0
322	셀트리온 코로나 항체치료제 중앙약심 조건부 허가 권고 받아	0
323	셀트리온 렉키로나 브라질 긴급사용승인 획득	0
324	식약처 자문단 셀트리온 치료제 3상전제 허가 권고	0
325	셀트리온 항체치료제 9부 능선 넘었다	0
326	셀트리온 치료제 증상개선 효과임상3상 전제 허가 권고	0
327	유가증권시장 공시 셀트리온	0
328	중증 54% 감소 셀트리온 치료제에 기대감	0
329	셀트리온 코로나19 항체치료제 델타 변이 효능 국제학술지 제출	0
330	PER 200배 넘었다카뱅 셀트리온 제치고 단숨에 시총 9위 앞날은	0
331	셀트리온 렉키로나 인도네시아에서 해외 첫 허가수출 물량 삼바서 위탁생산	0
332	PER 200배 넘었다카뱅 셀트리온 제치고 단숨에 시총 9위 앞날은	0
333	셀트리온 렉키로나 인도네시아에서 해외 첫 허가수출 물량 삼바서 위탁생산	0
334	셀트리온 코로나 치료제 인니 긴급사용승인에 강세	0
335	셀트리온 렉키로나 인도네시아에서 긴급사용승인 획득	0
336	아이큐어 셀트리온과 붙이는 치매약 독점 계약	0
337	신한금융셀트리온 20개 스타트업에 스마트시티 등 사업화 지원	0
338	셀트리온 당뇨병 치료제 인슐린 분비세포 보호	0
339	카뱅 시총 9위 셀트리온기아 제쳐	0
340	거침없는 카뱅 셀트리온도 제쳤다 더 오를 것 vs 금융주 대비 고평가	0
341	카카오뱅크 공모가 2배 넘었다셀트리온기아 추월 시총 9위	0
342	카카오뱅크 공모가 2배 넘었다셀트리온기아 추월 시총 9위	0
343	기아셀트리온 다 비켜카뱅 이틀만에 톱10 진입	0
344	카뱅 셀트리온기아 밀어내고 시총 9위 진입	0
345	이달에만 39%셀트리온제약 제친 카카오게임즈 하반기에 대형 신작 줄대기	0
346	셀트리온 수출 급증 덕분에 의약품 무역수지 첫 흑자	0
347	셀트리온삼성바이오에피스 바이오시밀러 유럽시장 청신호	0
348	셀트리온 관절염 치료제 램시마SC 캐나다 출시	0
349	셀트리온헬스케어 램시마SC 캐나다 출시북미 공략 본격화	0
350	서정진 셀트리온 명예회장 EY 세계 최우수기업가상 수상	0
351	서정진 셀트리온 명예회장 EY 최우수 기업가상	0
352	셀트리온 유방암 치료제 일본서 씽씽점유율 50% 육박	0
353	백신 삼바 날고 치료제 셀트리온 울고 코로나株 엇갈린 주가    이 갈랐다	0
354	셀트리온 코로나 항체치료제 파키스탄 수출첫 글로벌 판매	0
355	아이마켓코리아 셀트리온 코로나 키트 국내 유통	0
356	SK바사 웃고 셀트리온 울었다희비 엇갈린 바이오株	0
357	아이마켓코리아 셀트리온 코로나 키트 국내 유통	0
358	SK바사 웃고 셀트리온 울었다희비 엇갈린 바이오株	0
359	셀트리온헬스 코로나 항체치료제 렉키로나 파키스탄 수출	0
360	셀트리온 렉키로나주 동물실험서 남아공 변이 치료 가능성 확인	0
361	셀트리온 코로나19 진단 종합 포트폴리오 구축	0
362	램시마SC 면역원성 감소에 효과적 셀트리온 온라인세미나서 정보 공유	0
363	강원의 딸 장하나임희정 KLPGA 셀트리온대회 출격	0
364	셀트리온 삼성바이오에피스 투톱 성공에국내 기업 바이오시밀러 속속 참전	0
365	미국 가는 셀트리온 신속진단키트	0
366	중국판 셀트리온 포순제약 병원 직접 운영하며 사업 확장	0
367	셀트리온아이큐어 치매 패치제 허가 신청	0
368	경제 브리핑 셀트리온 코로나19 치료제 수출 계약	0
369	셀트리온헬스케어 작년 매출 16조 역대 최대	0
370	셀트리온 중국법인에 사장급 대표 파견	0
371	네이버셀트리온까지 해킹 몸살대가로 비트코인 달라 요구도	0
372	셀트리온종근당 순항 녹십자부광 추격 일양은 좌초	0
373	서정진 셀트리온 회장 코로나19 변이 치료제 개발 착수백신 개발도 고려	0
374	억대 연봉 기업 68곳 셀트리온헬스케어 최고	0
375	셀트리온 램시마SC 캐나다 판매허가 획득	0
376	Data & Now 대한민국 최고 부자는 서정진 셀트리온 회장	0
377	셀트리온제약 청주공장에 피하주사 제형 생산라인 준공	0
378	셀트리온 램시마 지난해 미국 매출 3800억원역대 최고	0
379	셀트리온에 이어 종근당 코로나 치료제 2호 노린다	0
380	코로나로 재계 순위 요동 셀트리온네이버 약진	0
381	2000년 톱10 중 삼성전자만 남아네이버셀트리온카카오 등 새 강자로	0
382	식약처 검증자문단 셀트리온 코로나19 치료제 조건부 허가 권고	0
383	경제 브리핑 셀트리온헬스케어 사상 최대 실적	0
384	셀트리온 항체치료제 코로나19 중증으로 악화되는 것 막아	0
385	셀트리온 항체치료제 코로나19 중증으로 악화되는 것 막아	0
386	삼성전자셀트리온삼바공매도 대기물량 47조 단기조정 우려 전문가 전망	0
387	동학개미 22조 샀는데셀트리온 12% 현대차 11%	0
388	셀트리온제약카겜펄어비스 코스닥 3위 쟁탈전	0
389	셀트리온헬스케어 허쥬마 日 시장점유율 50% 돌파	0
390	99억원대 법인세 소송 셀트리온제약 2심도 승소	0
